,filename,ndc9,ndc11,color,shape
501,data/dr/00093-5035-01_PART_1_OF_1_CHAL10_SF_472DA39D.jpg,000935035,00093503501,WHITE,ROUND
502,data/dr/00093-5036-01_PART_1_OF_1_CHAL10_SB_122D0978.jpg,000935036,00093503601,WHITE,ROUND
503,data/dr/00093-5036-01_PART_1_OF_1_CHAL10_SF_122D0978.jpg,000935036,00093503601,WHITE,ROUND
504,data/dr/00093-5049-06_PART_1_OF_1_CHAL10_SB_A22D511A.jpg,000935049,00093504906,WHITE,OVAL
505,data/dr/00093-5049-06_PART_1_OF_1_CHAL10_SF_A22D511A.jpg,000935049,00093504906,WHITE,OVAL
506,data/dr/00093-5050-06_PART_1_OF_1_CHAL10_SB_992D4C9A.jpg,000935050,00093505006,WHITE,OVAL
507,data/dr/00093-5050-06_PART_1_OF_1_CHAL10_SF_992D4C9A.jpg,000935050,00093505006,WHITE,OVAL
508,data/dr/00093-5061-01_PART_1_OF_1_CHAL10_SB_7C2D3E29.jpg,000935061,00093506101,WHITE,ROUND
509,data/dr/00093-5061-01_PART_1_OF_1_CHAL10_SF_7C2D3E29.jpg,000935061,00093506101,WHITE,ROUND
510,data/dr/00093-5062-05_PART_1_OF_1_CHAL10_SB_942D4A5A.jpg,000935062,00093506205,WHITE,ROUND
511,data/dr/00093-5062-05_PART_1_OF_1_CHAL10_SF_942D4A5A.jpg,000935062,00093506205,WHITE,ROUND
512,data/dr/00093-5105-56_PART_1_OF_1_CHAL10_SB_102D880C.jpg,000935105,00093510556,WHITE,OVAL
513,data/dr/00093-5105-56_PART_1_OF_1_CHAL10_SF_102D880C.jpg,000935105,00093510556,WHITE,OVAL
514,data/dr/00093-5112-98_PART_1_OF_1_CHAL10_SB_4E2D2719.jpg,000935112,00093511298,GREEN,CAPSULE
515,data/dr/00093-5112-98_PART_1_OF_1_CHAL10_SF_4E2D2719.jpg,000935112,00093511298,GREEN,CAPSULE
516,data/dr/00093-5116-01_PART_1_OF_1_CHAL10_SB_B92D5C8A.jpg,000935116,00093511601,WHITE,OVAL
517,data/dr/00093-5116-01_PART_1_OF_1_CHAL10_SF_B92D5C8A.jpg,000935116,00093511601,WHITE,OVAL
518,data/dr/00093-5117-98_PART_1_OF_1_CHAL10_SB_522D2929.jpg,000935117,00093511798,GREEN,CAPSULE
519,data/dr/00093-5117-98_PART_1_OF_1_CHAL10_SF_522D2929.jpg,000935117,00093511798,GREEN,CAPSULE
520,data/dr/00093-5118-98_PART_1_OF_1_CHAL10_SB_452D2299.jpg,000935118,00093511898,GREEN,CAPSULE
521,data/dr/00093-5118-98_PART_1_OF_1_CHAL10_SF_452D2299.jpg,000935118,00093511898,GREEN,CAPSULE
522,data/dr/00093-5119-98_PART_1_OF_1_CHAL10_SB_492D24A9.jpg,000935119,00093511998,WHITE,CAPSULE
523,data/dr/00093-5119-98_PART_1_OF_1_CHAL10_SF_492D24A9.jpg,000935119,00093511998,WHITE,CAPSULE
524,data/dr/00093-5124-01_PART_1_OF_1_CHAL10_SB_3D2D9E8C.jpg,000935124,00093512401,YELLOW,TRIANGLE
525,data/dr/00093-5124-01_PART_1_OF_1_CHAL10_SF_3D2D9E8C.jpg,000935124,00093512401,YELLOW,TRIANGLE
526,data/dr/00093-5125-01_PART_1_OF_1_CHAL10_SB_342D9A0C.jpg,000935125,00093512501,YELLOW,TRIANGLE
527,data/dr/00093-5125-01_PART_1_OF_1_CHAL10_SF_342D9A0C.jpg,000935125,00093512501,YELLOW,TRIANGLE
528,data/dr/00093-5126-01_PART_1_OF_1_CHAL10_SB_382D9C7C.jpg,000935126,00093512601,PINK,TRIANGLE
529,data/dr/00093-5126-01_PART_1_OF_1_CHAL10_SF_382D9C7C.jpg,000935126,00093512601,PINK,TRIANGLE
530,data/dr/00093-5127-01_PART_1_OF_1_CHAL10_SB_432DA18D.jpg,000935127,00093512701,PINK,TRIANGLE
531,data/dr/00093-5127-01_PART_1_OF_1_CHAL10_SF_432DA18D.jpg,000935127,00093512701,PINK,TRIANGLE
532,data/dr/00093-5140-56_PART_1_OF_1_CHAL10_SB_1B2D0DF8.jpg,000935140,00093514056,WHITE,ROUND
533,data/dr/00093-5140-56_PART_1_OF_1_CHAL10_SF_1B2D0DF8.jpg,000935140,00093514056,WHITE,ROUND
534,data/dr/00093-5141-56_PART_1_OF_1_CHAL10_SB_172D0B88.jpg,000935141,00093514156,WHITE,ROUND
535,data/dr/00093-5141-56_PART_1_OF_1_CHAL10_SF_172D0B88.jpg,000935141,00093514156,WHITE,ROUND
536,data/dr/00093-5142-56_PART_1_OF_1_CHAL10_SB_C62D631B.jpg,000935142,00093514256,WHITE,OVAL
537,data/dr/00093-5142-56_PART_1_OF_1_CHAL10_SF_C62D631B.jpg,000935142,00093514256,WHITE,OVAL
538,data/dr/00093-5150-01_PART_1_OF_1_CHAL10_SB_2E29974C.jpg,000935150,00093515001,PINK,OVAL
539,data/dr/00093-5150-01_PART_1_OF_1_CHAL10_SF_2E29974C.jpg,000935150,00093515001,PINK,OVAL
540,data/dr/00093-5171-20_PART_1_OF_1_CHAL10_SB_4C2DA60D.jpg,000935171,00093517120,WHITE,SQUARE
541,data/dr/00093-5171-20_PART_1_OF_1_CHAL10_SF_4C2DA60D.jpg,000935171,00093517120,WHITE,SQUARE
542,data/dr/00093-5172-20_PART_1_OF_1_CHAL10_SB_782D3C19.jpg,000935172,00093517220,WHITE,SQUARE
543,data/dr/00093-5172-20_PART_1_OF_1_CHAL10_SF_782D3C19.jpg,000935172,00093517220,WHITE,SQUARE
544,data/dr/00093-5206-01_PART_1_OF_1_CHAL10_SB_682BB40D.jpg,000935206,00093520601,PURPLE,ROUND
545,data/dr/00093-5206-01_PART_1_OF_1_CHAL10_SF_682BB40D.jpg,000935206,00093520601,PURPLE,ROUND
546,data/dr/00093-5207-01_PART_1_OF_1_CHAL10_SB_782BBC1D.jpg,000935207,00093520701,PINK,ROUND
547,data/dr/00093-5207-01_PART_1_OF_1_CHAL10_SF_782BBC1D.jpg,000935207,00093520701,PINK,ROUND
548,data/dr/00093-5208-01_PART_1_OF_1_CHAL10_SB_7C2BBE2D.jpg,000935208,00093520801,WHITE,ROUND
549,data/dr/00093-5208-01_PART_1_OF_1_CHAL10_SF_7C2BBE2D.jpg,000935208,00093520801,WHITE,ROUND
550,data/dr/00093-5213-01_PART_1_OF_1_CHAL10_SB_632BB1FD.jpg,000935213,00093521301,YELLOW,OVAL
551,data/dr/00093-5213-01_PART_1_OF_1_CHAL10_SF_632BB1FD.jpg,000935213,00093521301,YELLOW,OVAL
552,data/dr/00093-5214-01_PART_1_OF_1_CHAL10_SB_5A2BAD7D.jpg,000935214,00093521401,WHITE,OVAL
553,data/dr/00093-5214-01_PART_1_OF_1_CHAL10_SF_5A2BAD7D.jpg,000935214,00093521401,WHITE,OVAL
554,data/dr/00093-5215-01_PART_1_OF_1_CHAL10_SB_562BAB0D.jpg,000935215,00093521501,YELLOW,OVAL
555,data/dr/00093-5215-01_PART_1_OF_1_CHAL10_SF_562BAB0D.jpg,000935215,00093521501,YELLOW,OVAL
556,data/dr/00093-5246-65_PART_1_OF_1_CHAL10_SB_9326C9E6.jpg,000935246,00093524665,YELLOW,ROUND
557,data/dr/00093-5246-65_PART_1_OF_1_CHAL10_SF_9326C9E6.jpg,000935246,00093524665,YELLOW,ROUND
558,data/dr/00093-5247-65_PART_1_OF_1_CHAL10_SB_8F26C7D6.jpg,000935247,00093524765,YELLOW,ROUND
559,data/dr/00093-5247-65_PART_1_OF_1_CHAL10_SF_8F26C7D6.jpg,000935247,00093524765,YELLOW,ROUND
560,data/dr/00093-5256-68_PART_1_OF_1_CHAL10_SB_15268A84.jpg,000935256,00093525668,BLUE,CAPSULE
561,data/dr/00093-5256-68_PART_1_OF_1_CHAL10_SB_8727C3AE.jpg,000935256,00093525668,BLUE,CAPSULE
562,data/dr/00093-5256-68_PART_1_OF_1_CHAL10_SF_15268A84.jpg,000935256,00093525668,BLUE,CAPSULE
563,data/dr/00093-5256-68_PART_1_OF_1_CHAL10_SF_8727C3AE.jpg,000935256,00093525668,BLUE,CAPSULE
564,data/dr/00093-5271-56_PART_1_OF_1_CHAL10_SB_EB2D75AB.jpg,000935271,00093527156,WHITE,ROUND
565,data/dr/00093-5271-56_PART_1_OF_1_CHAL10_SF_EB2D75AB.jpg,000935271,00093527156,WHITE,ROUND
566,data/dr/00093-5289-56_PART_1_OF_1_CHAL10_SB_9927CCDE.jpg,000935289,00093528956,WHITE,ROUND
567,data/dr/00093-5289-56_PART_1_OF_1_CHAL10_SF_9927CCDE.jpg,000935289,00093528956,WHITE,ROUND
568,data/dr/00093-5290-56_PART_1_OF_1_CHAL10_SB_21281080.jpg,000935290,00093529056,WHITE,OVAL
569,data/dr/00093-5290-56_PART_1_OF_1_CHAL10_SF_21281080.jpg,000935290,00093529056,WHITE,OVAL
570,data/dr/00093-5353-01_PART_1_OF_1_CHAL10_SB_03270198.jpg,000935353,00093535301,PINK,OVAL
571,data/dr/00093-5353-01_PART_1_OF_1_CHAL10_SF_03270198.jpg,000935353,00093535301,PINK,OVAL
572,data/dr/00093-5385-06_PART_1_OF_1_CHAL10_SB_FB27FDFF.jpg,000935385,00093538506,WHITE,OVAL
573,data/dr/00093-5385-06_PART_1_OF_1_CHAL10_SF_FB27FDFF.jpg,000935385,00093538506,WHITE,OVAL
574,data/dr/00093-5420-88_PART_1_OF_1_CHAL10_SB_8E2BC72E.jpg,000935420,00093542088,WHITE,OVAL
575,data/dr/00093-5420-88_PART_1_OF_1_CHAL10_SF_8E2BC72E.jpg,000935420,00093542088,WHITE,OVAL
576,data/dr/00093-5455-28_PART_1_OF_1_CHAL10_SB_822DC10E.jpg,000935455,00093545528,WHITE,ROUND
577,data/dr/00093-5455-28_PART_1_OF_1_CHAL10_SF_822DC10E.jpg,000935455,00093545528,WHITE,ROUND
578,data/dr/00093-5501-01_PART_1_OF_1_CHAL10_SB_CF2D679B.jpg,000935501,00093550101,YELLOW,ROUND
579,data/dr/00093-5501-01_PART_1_OF_1_CHAL10_SF_CF2D679B.jpg,000935501,00093550101,YELLOW,ROUND
580,data/dr/00093-5502-01_PART_1_OF_1_CHAL10_SB_742DBA1D.jpg,000935502,00093550201,YELLOW,ROUND
581,data/dr/00093-5502-01_PART_1_OF_1_CHAL10_SF_742DBA1D.jpg,000935502,00093550201,YELLOW,ROUND
582,data/dr/00093-5504-56_PART_1_OF_1_CHAL10_SB_292714E8.jpg,000935504,00093550456,ORANGE,CAPSULE
583,data/dr/00093-5504-56_PART_1_OF_1_CHAL10_SF_292714E8.jpg,000935504,00093550456,ORANGE,CAPSULE
584,data/dr/00093-5505-56_PART_1_OF_1_CHAL10_SB_F426FA17.jpg,000935505,00093550556,WHITE,CAPSULE
585,data/dr/00093-5505-56_PART_1_OF_1_CHAL10_SF_F426FA17.jpg,000935505,00093550556,WHITE,CAPSULE
586,data/dr/00093-5506-56_PART_1_OF_1_CHAL10_SB_1E270F18.jpg,000935506,00093550656,YELLOW,CAPSULE
587,data/dr/00093-5506-56_PART_1_OF_1_CHAL10_SF_1E270F18.jpg,000935506,00093550656,YELLOW,CAPSULE
588,data/dr/00093-5507-56_PART_1_OF_1_CHAL10_SB_0C270618.jpg,000935507,00093550756,RED,CAPSULE
589,data/dr/00093-5507-56_PART_1_OF_1_CHAL10_SF_0C270618.jpg,000935507,00093550756,RED,CAPSULE
590,data/dr/00093-5703-01_PART_1_OF_1_CHAL10_SB_7D2DBE9D.jpg,000935703,00093570301,YELLOW,ROUND
591,data/dr/00093-5703-01_PART_1_OF_1_CHAL10_SF_7D2DBE9D.jpg,000935703,00093570301,YELLOW,ROUND
592,data/dr/00093-5710-01_PART_1_OF_1_CHAL10_SB_3F2B9FCC.jpg,000935710,00093571001,YELLOW,OVAL
593,data/dr/00093-5710-01_PART_1_OF_1_CHAL10_SF_3F2B9FCC.jpg,000935710,00093571001,YELLOW,OVAL
594,data/dr/00093-5711-01_PART_1_OF_1_CHAL10_SB_3A2B9D5C.jpg,000935711,00093571101,ORANGE,OVAL
595,data/dr/00093-5711-01_PART_1_OF_1_CHAL10_SF_3A2B9D5C.jpg,000935711,00093571101,ORANGE,OVAL
596,data/dr/00093-5712-01_PART_1_OF_1_CHAL10_SB_242B924C.jpg,000935712,00093571201,YELLOW,OVAL
597,data/dr/00093-5712-01_PART_1_OF_1_CHAL10_SF_242B924C.jpg,000935712,00093571201,YELLOW,OVAL
598,data/dr/00093-5768-56_PART_1_OF_1_CHAL10_SB_7A1C3D41.jpg,000935768,00093576856,WHITE,ROUND
599,data/dr/00093-5768-56_PART_1_OF_1_CHAL10_SF_7A1C3D41.jpg,000935768,00093576856,WHITE,ROUND
600,data/dr/00093-5769-56_PART_1_OF_1_CHAL10_SB_F227F97F.jpg,000935769,00093576956,WHITE,ROUND
601,data/dr/00093-5769-56_PART_1_OF_1_CHAL10_SF_F227F97F.jpg,000935769,00093576956,WHITE,ROUND
602,data/dr/00093-5770-56_PART_1_OF_1_CHAL10_SB_E927F4FF.jpg,000935770,00093577056,WHITE,ROUND
603,data/dr/00093-5770-56_PART_1_OF_1_CHAL10_SF_E927F4FF.jpg,000935770,00093577056,WHITE,ROUND
604,data/dr/00093-5850-01_PART_1_OF_1_CHAL10_SB_852BC2AE.jpg,000935850,00093585001,WHITE,ROUND
605,data/dr/00093-5850-01_PART_1_OF_1_CHAL10_SF_852BC2AE.jpg,000935850,00093585001,WHITE,ROUND
606,data/dr/00093-5851-01_PART_1_OF_1_CHAL10_SB_812BC09E.jpg,000935851,00093585101,WHITE,ROUND
607,data/dr/00093-5851-01_PART_1_OF_1_CHAL10_SF_812BC09E.jpg,000935851,00093585101,WHITE,ROUND
608,data/dr/00093-5852-01_PART_1_OF_1_CHAL10_SB_512BA8FD.jpg,000935852,00093585201,WHITE,ROUND
609,data/dr/00093-5852-01_PART_1_OF_1_CHAL10_SF_512BA8FD.jpg,000935852,00093585201,WHITE,ROUND
610,data/dr/00093-7113-06_PART_1_OF_1_CHAL10_SB_E029F05F.jpg,000937113,00093711306,ORANGE,OVAL
611,data/dr/00093-7113-06_PART_1_OF_1_CHAL10_SF_E029F05F.jpg,000937113,00093711306,ORANGE,OVAL
612,data/dr/00093-7114-98_PART_1_OF_1_CHAL10_SB_8A2BC51E.jpg,000937114,00093711498,YELLOW,ROUND
613,data/dr/00093-7114-98_PART_1_OF_1_CHAL10_SF_8A2BC51E.jpg,000937114,00093711498,YELLOW,ROUND
614,data/dr/00093-7115-98_PART_1_OF_1_CHAL10_SB_36269B64.jpg,000937115,00093711598,PINK,ROUND
615,data/dr/00093-7115-98_PART_1_OF_1_CHAL10_SB_732BB9AD.jpg,000937115,00093711598,PINK,ROUND
616,data/dr/00093-7115-98_PART_1_OF_1_CHAL10_SF_36269B64.jpg,000937115,00093711598,PINK,ROUND
617,data/dr/00093-7115-98_PART_1_OF_1_CHAL10_SF_732BB9AD.jpg,000937115,00093711598,PINK,ROUND
618,data/dr/00093-7116-98_PART_1_OF_1_CHAL10_SB_6F2BB79D.jpg,000937116,00093711698,BLUE,ROUND
619,data/dr/00093-7116-98_PART_1_OF_1_CHAL10_SF_6F2BB79D.jpg,000937116,00093711698,BLUE,ROUND
620,data/dr/00093-7121-98_PART_1_OF_1_CHAL10_SB_5D2BAE9D.jpg,000937121,00093712198,GREEN,ROUND
621,data/dr/00093-7121-98_PART_1_OF_1_CHAL10_SF_5D2BAE9D.jpg,000937121,00093712198,GREEN,ROUND
622,data/dr/00093-7146-18_PART_1_OF_1_CHAL10_SB_5D242E91.jpg,000937146,00093714618,PINK,OVAL
623,data/dr/00093-7146-18_PART_1_OF_1_CHAL10_SF_5D242E91.jpg,000937146,00093714618,PINK,OVAL
624,data/dr/00093-7146-56_PART_1_OF_1_CHAL10_SB_282B945C.jpg,000937146,00093714656,PINK,OVAL
625,data/dr/00093-7146-56_PART_1_OF_1_CHAL10_SF_282B945C.jpg,000937146,00093714656,PINK,OVAL
626,data/dr/00093-7147-56_PART_1_OF_1_CHAL10_SB_432BA1DD.jpg,000937147,00093714756,WHITE,OVAL
627,data/dr/00093-7147-56_PART_1_OF_1_CHAL10_SF_432BA1DD.jpg,000937147,00093714756,WHITE,OVAL
628,data/dr/00093-7152-98_PART_1_OF_1_CHAL10_SB_EE27F76F.jpg,000937152,00093715298,YELLOW,ROUND
629,data/dr/00093-7152-98_PART_1_OF_1_CHAL10_SF_EE27F76F.jpg,000937152,00093715298,YELLOW,ROUND
630,data/dr/00093-7153-56_PART_1_OF_1_CHAL10_SB_E527F2EF.jpg,000937153,00093715356,PINK,ROUND
631,data/dr/00093-7153-56_PART_1_OF_1_CHAL10_SF_E527F2EF.jpg,000937153,00093715356,PINK,ROUND
632,data/dr/00093-7154-56_PART_1_OF_1_CHAL10_SB_2C281650.jpg,000937154,00093715456,BROWN,ROUND
633,data/dr/00093-7154-56_PART_1_OF_1_CHAL10_SF_2C281650.jpg,000937154,00093715456,BROWN,ROUND
634,data/dr/00093-7155-56_PART_1_OF_1_CHAL10_SB_A227D15E.jpg,000937155,00093715556,RED,ROUND
635,data/dr/00093-7155-56_PART_1_OF_1_CHAL10_SF_A227D15E.jpg,000937155,00093715556,RED,ROUND
636,data/dr/00093-7155-98_PART_1_OF_1_CHAL10_SB_4A21A50D.jpg,000937155,00093715598,RED,ROUND
637,data/dr/00093-7155-98_PART_1_OF_1_CHAL10_SF_4A21A50D.jpg,000937155,00093715598,RED,ROUND
638,data/dr/00093-7156-56_PART_1_OF_1_CHAL10_SB_DF27EF8F.jpg,000937156,00093715656,RED,OVAL
639,data/dr/00093-7156-56_PART_1_OF_1_CHAL10_SF_DF27EF8F.jpg,000937156,00093715656,RED,OVAL
640,data/dr/00093-7157-06_PART_1_OF_1_CHAL10_SB_4D2BA68D.jpg,000937157,00093715706,YELLOW,OVAL
641,data/dr/00093-7157-06_PART_1_OF_1_CHAL10_SF_4D2BA68D.jpg,000937157,00093715706,YELLOW,OVAL
642,data/dr/00093-7158-06_PART_1_OF_1_CHAL10_SB_312B98DC.jpg,000937158,00093715806,YELLOW,OVAL
643,data/dr/00093-7158-06_PART_1_OF_1_CHAL10_SF_312B98DC.jpg,000937158,00093715806,YELLOW,OVAL
644,data/dr/00093-7167-98_PART_1_OF_1_CHAL10_SB_6129B0CD.jpg,000937167,00093716798,WHITE,ROUND
645,data/dr/00093-7167-98_PART_1_OF_1_CHAL10_SF_6129B0CD.jpg,000937167,00093716798,WHITE,ROUND
646,data/dr/00093-7168-98_PART_1_OF_1_CHAL10_SB_4229A13D.jpg,000937168,00093716898,WHITE,ROUND
647,data/dr/00093-7168-98_PART_1_OF_1_CHAL10_SF_4229A13D.jpg,000937168,00093716898,WHITE,ROUND
648,data/dr/00093-7169-56_PART_1_OF_1_CHAL10_SB_1F2B8FDC.jpg,000937169,00093716956,PINK,OVAL
649,data/dr/00093-7169-56_PART_1_OF_1_CHAL10_SF_1F2B8FDC.jpg,000937169,00093716956,PINK,OVAL
650,data/dr/00093-7178-01_PART_1_OF_1_CHAL10_SB_D329E9CF.jpg,000937178,00093717801,PINK,OVAL
651,data/dr/00093-7178-01_PART_1_OF_1_CHAL10_SF_D329E9CF.jpg,000937178,00093717801,PINK,OVAL
652,data/dr/00093-7180-01_PART_1_OF_1_CHAL10_SB_482BA47D.jpg,000937180,00093718001,YELLOW,OVAL
653,data/dr/00093-7180-01_PART_1_OF_1_CHAL10_SF_482BA47D.jpg,000937180,00093718001,YELLOW,OVAL
654,data/dr/00093-7181-01_PART_1_OF_1_CHAL10_SB_2D2B96CC.jpg,000937181,00093718101,WHITE,OVAL
655,data/dr/00093-7181-01_PART_1_OF_1_CHAL10_SF_2D2B96CC.jpg,000937181,00093718101,WHITE,OVAL
656,data/dr/00093-7182-01_PART_1_OF_1_CHAL10_SB_362B9B4C.jpg,000937182,00093718201,YELLOW,OVAL
657,data/dr/00093-7182-01_PART_1_OF_1_CHAL10_SF_362B9B4C.jpg,000937182,00093718201,YELLOW,OVAL
658,data/dr/00093-7188-56_PART_1_OF_1_CHAL10_SB_0323818C.jpg,000937188,00093718856,BLUE,OVAL
659,data/dr/00093-7188-56_PART_1_OF_1_CHAL10_SB_F92D7CCB.jpg,000937188,00093718856,BLUE,OVAL
660,data/dr/00093-7188-56_PART_1_OF_1_CHAL10_SF_0323818C.jpg,000937188,00093718856,BLUE,OVAL
661,data/dr/00093-7188-56_PART_1_OF_1_CHAL10_SF_F92D7CCB.jpg,000937188,00093718856,BLUE,OVAL
662,data/dr/00093-7198-56_PART_1_OF_1_CHAL10_SB_C429620B.jpg,000937198,00093719856,BLUE,CAPSULE
663,data/dr/00093-7198-56_PART_1_OF_1_CHAL10_SF_C429620B.jpg,000937198,00093719856,BLUE,CAPSULE
664,data/dr/00093-7201-98_PART_1_OF_1_CHAL10_SB_D327E9EF.jpg,000937201,00093720198,YELLOW,ROUND
665,data/dr/00093-7201-98_PART_1_OF_1_CHAL10_SF_D327E9EF.jpg,000937201,00093720198,YELLOW,ROUND
666,data/dr/00093-7202-98_PART_1_OF_1_CHAL10_SB_6323B1ED.jpg,000937202,00093720298,GREEN,ROUND
667,data/dr/00093-7202-98_PART_1_OF_1_CHAL10_SF_6323B1ED.jpg,000937202,00093720298,GREEN,ROUND
668,data/dr/00093-7206-56_PART_1_OF_1_CHAL10_SB_9F2FCFDE.jpg,000937206,00093720656,YELLOW,ROUND
669,data/dr/00093-7206-56_PART_1_OF_1_CHAL10_SF_9F2FCFDE.jpg,000937206,00093720656,YELLOW,ROUND
670,data/dr/00093-7207-56_PART_1_OF_1_CHAL10_SB_E62FF37F.jpg,000937207,00093720756,RED,ROUND
671,data/dr/00093-7207-56_PART_1_OF_1_CHAL10_SF_E62FF37F.jpg,000937207,00093720756,RED,ROUND
672,data/dr/00093-7208-56_PART_1_OF_1_CHAL10_SB_E42FF25F.jpg,000937208,00093720856,WHITE,ROUND
673,data/dr/00093-7208-56_PART_1_OF_1_CHAL10_SF_E42FF25F.jpg,000937208,00093720856,WHITE,ROUND
674,data/dr/00093-7212-01_PART_1_OF_1_CHAL10_SB_9F23CF8E.jpg,000937212,00093721201,RED,OVAL
675,data/dr/00093-7212-01_PART_1_OF_1_CHAL10_SB_C92FE4DF.jpg,000937212,00093721201,RED,OVAL
676,data/dr/00093-7212-01_PART_1_OF_1_CHAL10_SF_9F23CF8E.jpg,000937212,00093721201,RED,OVAL
677,data/dr/00093-7212-01_PART_1_OF_1_CHAL10_SF_C92FE4DF.jpg,000937212,00093721201,RED,OVAL
678,data/dr/00093-7214-98_PART_1_OF_1_CHAL10_SB_C929E4EF.jpg,000937214,00093721498,WHITE,OVAL
679,data/dr/00093-7214-98_PART_1_OF_1_CHAL10_SF_C929E4EF.jpg,000937214,00093721498,WHITE,OVAL
680,data/dr/00093-7219-06_PART_1_OF_1_CHAL10_SB_72293959.jpg,000937219,00093721906,YELLOW,OVAL
681,data/dr/00093-7219-06_PART_1_OF_1_CHAL10_SF_72293959.jpg,000937219,00093721906,YELLOW,OVAL
682,data/dr/00093-7220-06_PART_1_OF_1_CHAL10_SB_692934D9.jpg,000937220,00093722006,PINK,OVAL
683,data/dr/00093-7220-06_PART_1_OF_1_CHAL10_SF_692934D9.jpg,000937220,00093722006,PINK,OVAL
684,data/dr/00093-7222-98_PART_1_OF_1_CHAL10_SB_4F3027F1.jpg,000937222,00093722298,WHITE,RECTANGLE
685,data/dr/00093-7222-98_PART_1_OF_1_CHAL10_SF_4F3027F1.jpg,000937222,00093722298,WHITE,RECTANGLE
686,data/dr/00093-7223-98_PART_1_OF_1_CHAL10_SB_882FC43E.jpg,000937223,00093722398,WHITE,OVAL
687,data/dr/00093-7223-98_PART_1_OF_1_CHAL10_SF_882FC43E.jpg,000937223,00093722398,WHITE,OVAL
688,data/dr/00093-7224-98_PART_1_OF_1_CHAL10_SB_B5305AF2.jpg,000937224,00093722498,WHITE,ROUND
689,data/dr/00093-7224-98_PART_1_OF_1_CHAL10_SF_B5305AF2.jpg,000937224,00093722498,WHITE,ROUND
690,data/dr/00093-7227-72_PART_1_OF_1_CHAL10_SB_CC306663.jpg,000937227,00093722772,WHITE,CAPSULE
691,data/dr/00093-7227-72_PART_1_OF_1_CHAL10_SF_CC306663.jpg,000937227,00093722772,WHITE,CAPSULE
692,data/dr/00093-7234-01_PART_1_OF_1_CHAL10_SB_B13058E2.jpg,000937234,00093723401,YELLOW,OVAL
693,data/dr/00093-7234-01_PART_1_OF_1_CHAL10_SF_B13058E2.jpg,000937234,00093723401,YELLOW,OVAL
694,data/dr/00093-7236-56_PART_1_OF_1_CHAL10_SB_422B2109.jpg,000937236,00093723656,YELLOW,ROUND
695,data/dr/00093-7236-56_PART_1_OF_1_CHAL10_SF_422B2109.jpg,000937236,00093723656,YELLOW,ROUND
696,data/dr/00093-7238-98_PART_1_OF_1_CHAL10_SB_731DB9BD.jpg,000937238,00093723898,ORANGE,OVAL
697,data/dr/00093-7238-98_PART_1_OF_1_CHAL10_SF_731DB9BD.jpg,000937238,00093723898,ORANGE,OVAL
698,data/dr/00093-7239-98_PART_1_OF_1_CHAL10_SB_A71DD3FE.jpg,000937239,00093723998,ORANGE,OVAL
699,data/dr/00093-7239-98_PART_1_OF_1_CHAL10_SF_A71DD3FE.jpg,000937239,00093723998,ORANGE,OVAL
700,data/dr/00093-7240-06_PART_1_OF_1_CHAL10_SB_7F293FE9.jpg,000937240,00093724006,WHITE,ROUND
701,data/dr/00093-7240-06_PART_1_OF_1_CHAL10_SF_7F293FE9.jpg,000937240,00093724006,WHITE,ROUND
702,data/dr/00093-7241-06_PART_1_OF_1_CHAL10_SB_8B2945BA.jpg,000937241,00093724106,ORANGE,ROUND
703,data/dr/00093-7241-06_PART_1_OF_1_CHAL10_SF_8B2945BA.jpg,000937241,00093724106,ORANGE,ROUND
704,data/dr/00093-7242-06_PART_1_OF_1_CHAL10_SB_76293B69.jpg,000937242,00093724206,YELLOW,ROUND
705,data/dr/00093-7242-06_PART_1_OF_1_CHAL10_SF_76293B69.jpg,000937242,00093724206,YELLOW,ROUND
706,data/dr/00093-7243-06_PART_1_OF_1_CHAL10_SB_7B293DD9.jpg,000937243,00093724306,GREEN,ROUND
707,data/dr/00093-7243-06_PART_1_OF_1_CHAL10_SF_7B293DD9.jpg,000937243,00093724306,GREEN,ROUND
708,data/dr/00093-7244-06_PART_1_OF_1_CHAL10_SB_CD2FE6EF.jpg,000937244,00093724406,YELLOW,OVAL
709,data/dr/00093-7244-06_PART_1_OF_1_CHAL10_SF_CD2FE6EF.jpg,000937244,00093724406,YELLOW,OVAL
710,data/dr/00093-7247-06_PART_1_OF_1_CHAL10_SB_7329B9CD.jpg,000937247,00093724706,WHITE,DIAMOND
711,data/dr/00093-7247-06_PART_1_OF_1_CHAL10_SF_7329B9CD.jpg,000937247,00093724706,WHITE,DIAMOND
712,data/dr/00093-7248-06_PART_1_OF_1_CHAL10_SB_7829BC3D.jpg,000937248,00093724806,BLUE,DIAMOND
713,data/dr/00093-7248-06_PART_1_OF_1_CHAL10_SF_7829BC3D.jpg,000937248,00093724806,BLUE,DIAMOND
714,data/dr/00093-7254-01_PART_1_OF_1_CHAL10_SB_632F3199.jpg,000937254,00093725401,PINK,ROUND
715,data/dr/00093-7254-01_PART_1_OF_1_CHAL10_SF_632F3199.jpg,000937254,00093725401,PINK,ROUND
716,data/dr/00093-7256-01_PART_1_OF_1_CHAL10_SB_6C2F3619.jpg,000937256,00093725601,BLUE,ROUND
717,data/dr/00093-7256-01_PART_1_OF_1_CHAL10_SB_EA267553.jpg,000937256,00093725601,BLUE,ROUND
